# Hostname: ocasrv. Config used: --obj f --timefactor 60 --dv01 3 --mrsils --verbose
VFR200_20_5_Gap.txt 1223750 471 2225 0 1222289 2055 221
VFR200_20_5_Gap.txt 1223750 470 2227 0 1223379 1641 176
VFR200_20_5_Gap.txt 1223750 451 2230 0 1222229 1812 194
VFR200_20_5_Gap.txt 1223750 471 2227 0 1222871 1687 181
VFR200_20_5_Gap.txt 1223750 471 2227 0 1222605 1862 200
VFR200_20_5_Gap.txt 1223750 428 2229 0 1223192 1423 153
VFR200_20_5_Gap.txt 1223750 471 2225 0 1222873 1983 213
VFR200_20_5_Gap.txt 1223750 429 2232 0 1223236 1821 195
VFR200_20_5_Gap.txt 1223750 471 2227 0 1222277 2077 223
VFR200_20_5_Gap.txt 1223750 471 2232 0 1223149 1896 203
VFR200_20_6_Gap.txt 1245287 459 2226 0 1245287 0 0
VFR200_20_6_Gap.txt 1245287 456 2227 0 1245241 682 73
VFR200_20_6_Gap.txt 1245287 473 2225 0 1245256 685 73
VFR200_20_6_Gap.txt 1245287 490 2239 0 1245241 657 70
VFR200_20_6_Gap.txt 1245287 457 2227 0 1245156 1427 153
VFR200_20_6_Gap.txt 1245287 490 2238 0 1245241 872 93
VFR200_20_6_Gap.txt 1245287 490 2226 0 1245156 1510 162
VFR200_20_6_Gap.txt 1245287 490 2237 0 1245257 1061 113
VFR200_20_6_Gap.txt 1245287 490 2241 0 1245287 0 0
VFR200_20_6_Gap.txt 1245287 490 2241 0 1245241 1904 203
VFR200_20_7_Gap.txt 1242442 483 2219 0 1242334 1153 124
VFR200_20_7_Gap.txt 1242442 480 2227 0 1242442 0 0
VFR200_20_7_Gap.txt 1242442 480 2229 0 1242364 1413 151
VFR200_20_7_Gap.txt 1242442 483 2216 0 1242263 1590 171
VFR200_20_7_Gap.txt 1242442 483 2219 0 1242365 1164 125
VFR200_20_7_Gap.txt 1242442 483 2217 0 1242442 0 0
VFR200_20_7_Gap.txt 1242442 480 2228 0 1242334 2207 237
VFR200_20_7_Gap.txt 1242442 483 2219 0 1242364 780 84
VFR200_20_7_Gap.txt 1242442 481 2223 0 1242442 0 0
VFR200_20_7_Gap.txt 1242442 480 2229 0 1242269 954 102
VFR200_20_8_Gap.txt 1209248 457 2236 0 1208949 1379 148
VFR200_20_8_Gap.txt 1209248 457 2235 0 1208867 883 94
VFR200_20_8_Gap.txt 1209248 457 2235 0 1209053 1480 158
VFR200_20_8_Gap.txt 1209248 442 2220 0 1208899 2063 223
VFR200_20_8_Gap.txt 1209248 445 2220 0 1209025 1280 138
VFR200_20_8_Gap.txt 1209248 459 2230 0 1209085 828 89
VFR200_20_8_Gap.txt 1209248 456 2219 0 1208832 1890 204
VFR200_20_8_Gap.txt 1209248 457 2237 0 1208974 2100 225
VFR200_20_8_Gap.txt 1209248 443 2220 0 1208948 144 15
VFR200_20_8_Gap.txt 1209248 442 2220 0 1208948 650 70
VFR200_20_9_Gap.txt 1202829 483 2228 0 1202829 0 0
